,group,names,scores,logfoldchanges,pvals,pvals_adj
297,Activated T,CLEC2D,13.518284,3.6220865,1.2198887460470678e-41,1.306716121501006e-39
298,Activated T,CXCR3,13.20464,5.735284,8.24924106636944e-40,8.326208581168822e-38
299,Activated T,TRDC,13.07807,4.8879213,4.394567820095993e-39,4.3062823320510154e-37
300,Angiogenic pericyte,MGP,28.486336,9.315395,1.72986382649116e-178,7.560196867296966e-174
301,Angiogenic pericyte,CALD1,23.891535,5.6178517,3.7507152462720767e-126,7.716182007503406e-122
302,Angiogenic pericyte,PRRX1,23.87711,11.317694,5.296665298945227e-126,7.716182007503406e-122
303,Angiogenic pericyte,SPARC,23.6059,5.595391,3.352284351142713e-123,3.662705882058528e-119
304,Angiogenic pericyte,VIM,23.225813,4.675528,2.4981579542286265e-119,2.183589904632158e-115
305,Angiogenic pericyte,PROCR,22.049557,8.306663,9.646221968162385e-108,7.026308081609481e-104
306,Angiogenic pericyte,RPL10P9,21.74048,6.7363205,8.500482453912615e-105,5.307215502368528e-101
307,Angiogenic pericyte,BGN,21.210875,6.5618362,7.578982628623739e-100,4.1403982100171486e-96
308,Angiogenic pericyte,THY1,21.155176,5.534226,2.472621995403398e-99,1.20070524096789e-95
309,Angiogenic pericyte,PLAC9,20.476477,5.935201,3.490075745087998e-93,1.5253027036332586e-89
310,Angiogenic pericyte,RPL29P11,20.38755,7.3102155,2.1568062989751446e-92,8.569187499128157e-89
311,Angiogenic pericyte,SRPX,19.972296,5.9681363,9.594029479895997e-89,3.494145536578122e-85
312,Angiogenic pericyte,EGFL6,19.81362,8.542916,2.2714790467653025e-87,7.63636309691006e-84
313,Angiogenic pericyte,PCOLCE,19.647026,5.2377815,6.1300682536798966e-86,1.9136321639916157e-82
314,Angiogenic pericyte,RPL41,19.56444,3.2297678,3.1080463700127864e-85,9.055603903669254e-82
315,Angiogenic pericyte,RPL29P26,19.352982,6.725832,1.9238322651905717e-83,5.2549478323680465e-80
316,Angiogenic pericyte,POSTN,19.193844,6.3566575,4.166491699697102e-82,1.0711314896680127e-78
317,Angiogenic pericyte,ANXA1,18.99507,6.02172,1.8734138954095675e-80,4.54864893805443e-77
318,Angiogenic pericyte,LAPTM4A,18.693314,3.190892,5.611734819567979e-78,1.2908171502863101e-74
319,Angiogenic pericyte,GPC3,18.636347,4.8466387,1.6299724896190629e-77,3.561815884315576e-74
320,Angiogenic pericyte,LMNA,18.455778,4.532234,4.685702451977287e-76,9.308360907327972e-73
321,Angiogenic pericyte,TIMP1,18.423462,3.9332547,8.517876410714254e-76,1.6185446550167641e-72
322,Angiogenic pericyte,PRSS35,18.008053,5.7023325,1.6844869028259272e-72,3.067450650046013e-69
323,Angiogenic pericyte,IFITM3,17.629713,3.8678913,1.4570428178066397e-69,2.449176896516207e-66
324,Angiogenic pericyte,SERPINH1,17.479277,4.240827,2.060938148908736e-68,3.2318411846580317e-65
325,Angiogenic pericyte,COL1A1,17.479012,5.1335006,2.070555399286676e-68,3.2318411846580317e-65
326,Angiogenic pericyte,NFIB,17.428308,4.53986,5.031189071369319e-68,7.582175419831886e-65
327,Angiogenic pericyte,EBF1,17.397793,6.071413,8.574325330807205e-68,1.2491077141919936e-64
328,Angiogenic pericyte,RPL15,17.377636,2.4406767,1.2187685684350775e-67,1.7182277908027944e-64
329,Angiogenic pericyte,COL1A2,17.173582,5.22763,4.1875819062625844e-66,5.719189988478124e-63
330,Angiogenic pericyte,TSHZ2,17.066904,4.6461577,2.6171239280870365e-65,3.466023762215632e-62
331,Angiogenic pericyte,NR2F2,17.042944,4.603256,3.9437389873313095e-65,5.069328491244928e-62
332,Angiogenic pericyte,FSTL1,16.986483,4.4792295,1.0340708275689713e-64,1.2912294699449807e-61
333,Angiogenic pericyte,COL4A1,16.884205,4.572057,5.880318265401515e-64,7.13870637419744e-61
334,Angiogenic pericyte,FGF7,16.801893,5.216366,2.3637373210533848e-63,2.792020969711274e-60
335,Angiogenic pericyte,ZFP36,16.79593,4.268022,2.6137460281268534e-63,3.006083063506737e-60
336,Angiogenic pericyte,OLFML2B,16.385906,6.292752,2.4114516021995902e-60,2.6347520205632723e-57
337,Angiogenic pericyte,LGALS1,16.183802,4.728111,6.56139451200548e-59,6.994126481772865e-56
338,Angiogenic pericyte,RPS11,16.109335,1.3195947,2.1937152098769113e-58,2.2827173698204887e-55
339,Angiogenic pericyte,LHFPL6,16.071096,5.7598133,4.0682584214558164e-58,4.1348643267745356e-55
340,Angiogenic pericyte,CPE,16.031841,4.5715895,7.658034968200726e-58,7.599620031067794e-55
341,Angiogenic pericyte,TUBA1A,16.0305,4.0165143,7.824979438908355e-58,7.599620031067794e-55
342,Angiogenic pericyte,COL4A2,15.989953,4.0516872,1.5014446043679775e-57,1.4265029345499584e-54
343,Angiogenic pericyte,CCDC102B,15.918943,6.341483,4.682202191638912e-57,4.35385031028483e-54
344,Angiogenic pericyte,SEPTIN7,15.905113,3.223115,5.839763517347626e-57,5.317104682545014e-54
345,Angiogenic pericyte,RPL10,15.901979,1.0006036,6.139348331414999e-57,5.475797540329819e-54
346,Angiogenic pericyte,SERF2,15.805715,3.4323883,2.8415130370159755e-56,2.4837097153949237e-53
347,Angiogenic pericyte,SERPINF1,15.793428,5.285393,3.4529264755381613e-56,2.9589548762141136e-53
348,Angiogenic pericyte,EEF1A1,15.72515,2.6695888,1.017100166690113e-55,8.548335708658595e-53
349,Angiogenic pericyte,ACTA2,15.619355,4.7168465,5.374677684504398e-55,4.431979500444909e-52
350,Angiogenic pericyte,RPL34,15.431737,1.167955,1.0013788910366161e-53,7.957138737066232e-51
351,Angiogenic pericyte,FOSB,15.35631,4.185287,3.2135135620831045e-53,2.5079177985228574e-50
352,Angiogenic pericyte,COL6A2,15.183358,4.103433,4.558350094951148e-52,3.495054957013069e-49
353,Angiogenic pericyte,ATF3,15.086328,5.0984845,1.992274073003058e-51,1.501212863560787e-48
354,Angiogenic pericyte,TAGLN,15.023734,4.514696,5.1332327698946955e-51,3.8024204233131823e-48
355,Angiogenic pericyte,PPP1R15A,14.978132,3.7499228,1.020450227065688e-50,7.43295945394647e-48
356,Angiogenic pericyte,MAP1B,14.927931,4.307344,2.168937412221086e-50,1.553954764978858e-47
357,Angiogenic pericyte,EDNRA,14.867029,4.69084,5.395499513904124e-50,3.803305012188158e-47
358,Angiogenic pericyte,NRP1,14.744428,4.476203,3.341411164838172e-49,2.2817661491888668e-46
359,Angiogenic pericyte,HSPA5,14.697911,2.9120922,6.647874256169224e-49,4.469826099871074e-46
360,Angiogenic pericyte,KLF6,14.659154,3.9030032,1.177306942500212e-48,7.795912517428677e-46
361,Angiogenic pericyte,RPL39,14.602545,2.338729,2.7055303031199967e-48,1.7648133786202438e-45
362,Angiogenic pericyte,RPS26,14.553471,2.239837,5.551394511883299e-48,3.567913908049231e-45
363,Angiogenic pericyte,CNN3,14.517871,3.753728,9.336508463924268e-48,5.913663274019511e-45
364,Angiogenic pericyte,LUM,14.454058,4.157454,2.3634106324246587e-47,1.4755785468498184e-44
365,Angiogenic pericyte,TPM2,14.398595,3.764251,5.280591108929002e-47,3.205318803119904e-44
366,Angiogenic pericyte,JUNB,14.396209,2.8542144,5.466054273499757e-47,3.272444328342923e-44
367,Angiogenic pericyte,DNAJB1,14.33814,3.896193,1.2639780494492135e-46,7.464986036909247e-44
368,Angiogenic pericyte,PDGFRB,14.11985,4.268698,2.86598671709273e-45,1.6700677797842757e-42
369,Angiogenic pericyte,FOS,14.045263,2.6297257,8.236130410750894e-45,4.7362084667296984e-42
370,Angiogenic pericyte,SERPINE2,13.954062,3.6405275,2.971836776085882e-44,1.6867682397669794e-41
371,Angiogenic pericyte,DCN,13.666823,3.9802852,1.602389138476378e-42,8.864660114933117e-40
372,Angiogenic pericyte,PPP1R12A,13.660517,3.3693216,1.747392596250819e-42,9.546005753318225e-40
373,Angiogenic pericyte,MAGED2,13.597919,2.7666478,4.119848283561029e-42,2.222887029441373e-39
374,Angiogenic pericyte,ZFP36L1,13.391247,3.1027021,6.802907817322464e-41,3.625783942051963e-38
375,Angiogenic pericyte,MFGE8,13.213625,3.5243514,7.321232271453268e-40,3.855025725199923e-37
376,Angiogenic pericyte,ANXA2,13.128325,3.249218,2.2661179138786047e-39,1.1790287774779825e-36
377,Angiogenic pericyte,FTH1,13.093274,1.9665219,3.597578511775653e-39,1.8282392009144553e-36
378,Angiogenic pericyte,SOX4,13.030039,3.123993,8.256577906414529e-39,4.1476492048498915e-36
379,Angiogenic pericyte,SEPTIN11,13.01282,3.5246048,1.0345201946355424e-38,5.13780347572179e-36
380,Angiogenic pericyte,CD63,13.003909,2.2408102,1.1624571612321113e-38,5.708317727470583e-36
381,Angiogenic pericyte,RPS27,12.992762,1.2000421,1.3448576039441472e-38,6.530628524752779e-36
382,Angiogenic pericyte,DLK1,12.985816,5.5172977,1.472605603482538e-38,7.072390691714378e-36
383,Angiogenic pericyte,SPARCL1,12.876043,3.8402452,6.140394206730805e-38,2.9169542218582947e-35
384,Angiogenic pericyte,RPS23P8,12.83774,3.374158,1.007734853392816e-37,4.735703659427917e-35
385,Angiogenic pericyte,RPL37A,12.833689,1.2205844,1.0618517207135653e-37,4.936932723624007e-35
386,Angiogenic pericyte,MTATP6P1,12.80329,3.3626363,1.571483255643741e-37,7.22948465312148e-35
387,Angiogenic pericyte,AKAP12,12.747769,3.482016,3.207931551305572e-37,1.4604108387318617e-34
388,Angiogenic pericyte,EHD2,12.728996,3.6698627,4.08051565896104e-37,1.838503673806529e-34
389,Angiogenic pericyte,GADD45B,12.686952,3.754338,6.985221131977331e-37,3.115123513795278e-34
390,Angiogenic pericyte,FERMT2,12.636004,3.5782816,1.3367538845079902e-36,5.901160784700728e-34
391,Angiogenic pericyte,MYC,12.616165,3.5184245,1.719952749213373e-36,7.516881495162124e-34
392,Angiogenic pericyte,CTSC,12.58958,4.1424537,2.4095445361994024e-36,1.0426409347530564e-33
393,Angiogenic pericyte,HSPB1,12.432446,2.9731033,1.7422109949939013e-35,7.401257165651074e-33
394,Angiogenic pericyte,CAVIN1,12.43235,3.4921312,1.7443014096239718e-35,7.401257165651074e-33
395,Angiogenic pericyte,IGFBP6,12.392146,4.18934,2.8822652377309835e-35,1.211216537978797e-32
396,Angiogenic pericyte,SPRY1,12.384624,3.4059858,3.1656684941860503e-35,1.3176416749514966e-32
397,Angiogenic pericyte,H3-3B,12.337607,1.354067,5.681902806522042e-35,2.32076523603962e-32
398,Angiogenic pericyte,COL6A3,12.310923,3.5131829,7.911383449953362e-35,3.201473169414461e-32
399,Angiogenic pericyte,MYL9,12.2987,3.2727818,9.204348507073315e-35,3.6905215335149737e-32
400,Arterial EC,PECAM1,70.69104,10.88502,0.0,0.0
401,Arterial EC,RAMP2,69.20918,8.546822,0.0,0.0
402,Arterial EC,CAV1,68.3193,9.234255,0.0,0.0
403,Arterial EC,GNG11,67.26432,8.272702,0.0,0.0
404,Arterial EC,CLDN5,66.672455,11.038548,0.0,0.0
405,Arterial EC,CRIP2,62.409397,8.036758,0.0,0.0
406,Arterial EC,EGFL7,62.37217,7.8054094,0.0,0.0
407,Arterial EC,RNASE1,61.907394,8.681667,0.0,0.0
408,Arterial EC,CDH5,61.58679,10.175193,0.0,0.0
409,Arterial EC,GJA4,61.320175,11.973903,0.0,0.0
410,Arterial EC,A2M,60.971622,8.769419,0.0,0.0
411,Arterial EC,HSPG2,60.307262,7.91001,0.0,0.0
412,Arterial EC,TMSB10,58.749233,1.5307379,0.0,0.0
413,Arterial EC,IGFBP3,58.256878,7.829298,0.0,0.0
414,Arterial EC,TMEM88,56.418858,8.448293,0.0,0.0
415,Arterial EC,NHERF2,56.2217,6.6271443,0.0,0.0
416,Arterial EC,PODXL,56.20054,9.240753,0.0,0.0
417,Arterial EC,CD93,56.16524,8.758596,0.0,0.0
418,Arterial EC,VAMP5,55.609215,6.8048363,0.0,0.0
419,Arterial EC,CAVIN1,55.206093,6.566291,0.0,0.0
420,Arterial EC,CCDC85B,55.042015,5.8208575,0.0,0.0
421,Arterial EC,UACA,54.727535,6.9583616,0.0,0.0
422,Arterial EC,IGFBP4,52.485687,5.8784375,0.0,0.0
423,Arterial EC,CALM1,51.770546,3.6140468,0.0,0.0
424,Arterial EC,CLEC14A,51.769527,8.375686,0.0,0.0
425,Arterial EC,ICAM2,51.476322,7.77597,0.0,0.0
426,Arterial EC,TM4SF1,51.473484,6.7922945,0.0,0.0
427,Arterial EC,SELENOW,51.238705,4.234751,0.0,0.0
428,Arterial EC,SOX18,49.973015,8.771591,0.0,0.0
429,Arterial EC,EMCN,49.794388,7.703766,0.0,0.0
430,Arterial EC,KDR,49.074642,8.666162,0.0,0.0
431,Arterial EC,EFNB2,49.06298,6.4155583,0.0,0.0
432,Arterial EC,VIM,48.782505,4.0009675,0.0,0.0
433,Arterial EC,ADAM15,47.888115,7.0954914,0.0,0.0
434,Arterial EC,GSN,47.860096,5.200041,0.0,0.0
435,Arterial EC,EFNA1,47.77076,6.0470047,0.0,0.0
436,Arterial EC,EMP1,47.02395,7.3334765,0.0,0.0
437,Arterial EC,ARHGAP29,46.937714,6.7907004,0.0,0.0
438,Arterial EC,TIE1,46.44408,8.184661,0.0,0.0
439,Arterial EC,SNX3,46.186977,2.9751763,0.0,0.0
440,Arterial EC,COL4A1,46.09661,5.316346,0.0,0.0
441,Arterial EC,TAGLN2,45.92878,4.306815,0.0,0.0
442,Arterial EC,RHOC,45.919403,3.7469044,0.0,0.0
443,Arterial EC,SPTBN1,45.612503,4.8040457,0.0,0.0
444,Arterial EC,FABP5,45.30799,4.9569674,0.0,0.0
445,Arterial EC,S100A16,44.97888,4.656516,0.0,0.0
446,Arterial EC,UNC5B,44.72974,6.991169,0.0,0.0
447,Arterial EC,ID1,44.497585,5.071861,0.0,0.0
448,Arterial EC,AQP1,44.359352,7.857649,0.0,0.0
449,Arterial EC,PRND,43.903362,11.581514,0.0,0.0
450,Arterial EC,EPAS1,43.809986,6.4055104,0.0,0.0
451,Arterial EC,EFCAB14,43.707165,5.3633547,0.0,0.0
452,Arterial EC,MYO10,43.627872,5.621118,0.0,0.0
453,Arterial EC,IGFBP7,43.45441,5.306151,0.0,0.0
454,Arterial EC,TCF4,43.055042,4.36557,0.0,0.0
455,Arterial EC,SOX17,42.676285,10.0174675,0.0,0.0
456,Arterial EC,BCAM,42.568184,4.8693557,0.0,0.0
457,Arterial EC,MECOM,42.380272,6.2624803,0.0,0.0
458,Arterial EC,PTPRB,42.366608,8.0906,0.0,0.0
459,Arterial EC,FLT1,42.300068,8.111936,0.0,0.0
460,Arterial EC,GIMAP4,42.127495,6.131111,0.0,0.0
461,Arterial EC,JAM2,42.101185,5.988267,0.0,0.0
462,Arterial EC,CAV2,41.593296,5.3373046,0.0,0.0
463,Arterial EC,CAVIN2,41.240387,6.14938,0.0,0.0
464,Arterial EC,IGFBP2,41.187885,4.420359,0.0,0.0
465,Arterial EC,SRP14,41.102337,1.5439439,0.0,0.0
466,Arterial EC,CYYR1,40.944313,5.825843,0.0,0.0
467,Arterial EC,ANXA2,40.78579,3.8507946,0.0,0.0
468,Arterial EC,GNAI2,40.40079,4.2149973,0.0,0.0
469,Arterial EC,COL15A1,40.38872,6.2940183,0.0,0.0
470,Arterial EC,ENG,40.071205,5.5344,0.0,0.0
471,Arterial EC,TCIM,39.79196,5.454898,0.0,0.0
472,Arterial EC,RGS3,39.476856,5.2817984,0.0,0.0
473,Arterial EC,KLF2,39.46696,5.3997126,0.0,0.0
474,Arterial EC,VSIR,38.973816,5.1101747,0.0,0.0
475,Arterial EC,PLXND1,38.70736,5.8932667,0.0,0.0
476,Arterial EC,MYCT1,38.597294,7.9300017,0.0,0.0
477,Arterial EC,AFAP1L1,38.49103,7.3194504,0.0,0.0
478,Arterial EC,PLVAP,38.486633,6.458826,0.0,0.0
479,Arterial EC,ACVRL1,38.412666,5.421817,0.0,0.0
480,Arterial EC,MMRN2,38.106644,7.5717864,0.0,0.0
481,Arterial EC,RHOB,37.8745,4.141631,0.0,0.0
482,Arterial EC,ADGRF5,37.438526,7.5254555,9.232912937558855e-307,3.9560316374811e-304
483,Arterial EC,NRP1,37.350845,4.989649,2.456431039114594e-305,1.0422899236258662e-302
484,Arterial EC,GASK1B,37.23147,5.036505,2.113816644840098e-303,8.88290794673958e-301
485,Arterial EC,MYL12A,37.104618,2.511029,2.3668612233980277e-301,9.85155265784642e-299
486,Arterial EC,C1orf54,36.863148,4.6574316,1.8006418654844637e-297,7.219747898085597e-295
487,Arterial EC,CD34,36.77422,7.3818,4.769371896276602e-296,1.8949148123170238e-293
488,Arterial EC,PDGFB,36.74292,7.0227613,1.5083698850742151e-295,5.938900671827342e-293
489,Arterial EC,PCAT19,36.335976,7.282411,4.376080374352765e-289,1.6924974927496747e-286
490,Arterial EC,CAVIN3,36.220383,4.291906,2.908539742468994e-287,1.1150422886391659e-284
491,Arterial EC,ADAMTS9,36.201767,5.840433,5.71069593665407e-287,2.1702630888306908e-284
492,Arterial EC,IFITM3,36.156155,3.0687995,2.977813505954599e-286,1.121916909174481e-283
493,Arterial EC,ROBO4,36.112705,7.2170553,1.4330754451578524e-285,5.353087970528101e-283
494,Arterial EC,COL4A2,36.109856,3.8519216,1.5885315541250674e-285,5.8834900882611815e-283
495,Arterial EC,GPIHBP1,36.10942,9.846662,1.6136930940953012e-285,5.926457393642105e-283
496,Arterial EC,TGFBR2,36.03491,4.562374,2.3770166076840334e-284,8.65709448518525e-282
497,Arterial EC,MARCKSL1,35.899807,2.629985,3.0759661103299354e-282,1.1019018269332746e-279
498,Arterial EC,THSD7A,35.68487,5.710073,6.785874705368007e-279,2.411137139214662e-276
499,Arterial EC,LMO2,35.595955,6.16513,1.6180417320138715e-277,5.7028141819301806e-275
500,BEST4+ epithelial,KRT8,83.071526,6.2816057,0.0,0.0
501,BEST4+ epithelial,MT-CO1,76.26598,1.632013,0.0,0.0
502,BEST4+ epithelial,CLDN4,75.64758,5.821485,0.0,0.0
503,BEST4+ epithelial,ELF3,72.709526,5.6039853,0.0,0.0
504,BEST4+ epithelial,KRT19,70.99739,6.1274004,0.0,0.0
505,BEST4+ epithelial,MT-RNR2,69.49578,2.184175,0.0,0.0
506,BEST4+ epithelial,KRT18,69.11008,5.3592286,0.0,0.0
507,BEST4+ epithelial,LGALS3,67.92457,5.275611,0.0,0.0
508,BEST4+ epithelial,MT-CO2,66.87528,1.4216664,0.0,0.0
509,BEST4+ epithelial,MT-ND4,66.513596,1.0440868,0.0,0.0
510,BEST4+ epithelial,MT-CYB,66.016266,1.4040235,0.0,0.0
511,BEST4+ epithelial,EPCAM,63.717167,5.1680593,0.0,0.0
512,BEST4+ epithelial,PERP,61.734833,4.6606765,0.0,0.0
513,BEST4+ epithelial,SPINT1,60.29531,4.5235033,0.0,0.0
514,BEST4+ epithelial,CD24,60.2322,4.7060056,0.0,0.0
515,BEST4+ epithelial,S100A10,59.624687,3.4740834,0.0,0.0
516,BEST4+ epithelial,MT-RNR1,59.43623,2.628931,0.0,0.0
517,BEST4+ epithelial,NEAT1,58.950645,4.1044803,0.0,0.0
518,BEST4+ epithelial,KLF5,58.915714,4.4733615,0.0,0.0
519,BEST4+ epithelial,S100A6,56.83987,3.7558525,0.0,0.0
520,BEST4+ epithelial,MT-ND5,56.678677,2.3725283,0.0,0.0
521,BEST4+ epithelial,DSP,55.842308,4.2634706,0.0,0.0
522,BEST4+ epithelial,EZR,55.631554,3.9931517,0.0,0.0
523,BEST4+ epithelial,TSPAN1,55.072872,5.64439,0.0,0.0
524,BEST4+ epithelial,C19orf33,55.01843,4.3409586,0.0,0.0
525,BEST4+ epithelial,MT-ND4L,54.80097,3.7731073,0.0,0.0
526,BEST4+ epithelial,ANXA4,54.584778,4.0605955,0.0,0.0
527,BEST4+ epithelial,CTSE,54.512283,6.35871,0.0,0.0
528,BEST4+ epithelial,AGR3,53.747437,4.2471437,0.0,0.0
529,BEST4+ epithelial,RAB25,52.718067,4.008327,0.0,0.0
530,BEST4+ epithelial,LYZ,52.389343,5.1551657,0.0,0.0
531,BEST4+ epithelial,S100A14,52.355167,4.338162,0.0,0.0
532,BEST4+ epithelial,CEACAM6,52.297413,6.439238,0.0,0.0
533,BEST4+ epithelial,PHGR1,52.103024,4.4007225,0.0,0.0
534,BEST4+ epithelial,TSPAN8,52.084213,4.298442,0.0,0.0
535,BEST4+ epithelial,CDH1,51.650917,4.0910287,0.0,0.0
536,BEST4+ epithelial,DSG2,51.41186,4.036157,0.0,0.0
537,BEST4+ epithelial,MUC3A,50.778427,4.640102,0.0,0.0
538,BEST4+ epithelial,TFF3,50.720387,4.533785,0.0,0.0
539,BEST4+ epithelial,CLDN3,50.280617,4.013514,0.0,0.0
540,BEST4+ epithelial,AGR2,49.8874,4.2218804,0.0,0.0
541,BEST4+ epithelial,MISP,49.580196,3.9056091,0.0,0.0
542,BEST4+ epithelial,PRSS3,49.481625,4.005358,0.0,0.0
543,BEST4+ epithelial,SMIM22,49.356976,4.0373573,0.0,0.0
544,BEST4+ epithelial,MT-ATP6,49.18157,0.909549,0.0,0.0
545,BEST4+ epithelial,SERINC2,49.134834,3.7586865,0.0,0.0
546,BEST4+ epithelial,LSR,49.02312,3.769842,0.0,0.0
547,BEST4+ epithelial,SPINK1,48.272514,4.1365066,0.0,0.0
548,BEST4+ epithelial,ANXA3,47.735077,3.7323272,0.0,0.0
549,BEST4+ epithelial,RAB11FIP1,47.06969,3.7488515,0.0,0.0
550,BEST4+ epithelial,ST14,46.961494,3.8910098,0.0,0.0
551,BEST4+ epithelial,VAMP8,46.892998,3.5103016,0.0,0.0
552,BEST4+ epithelial,MT-ND2,46.687305,0.7769455,0.0,0.0
553,BEST4+ epithelial,USH1C,45.991505,3.6228926,0.0,0.0
554,BEST4+ epithelial,AGPAT2,45.889465,3.3640575,0.0,0.0
555,BEST4+ epithelial,MTATP6P1,45.486835,3.1811786,0.0,0.0
556,BEST4+ epithelial,CDH17,45.401566,3.626255,0.0,0.0
557,BEST4+ epithelial,TMEM45B,45.34963,3.6271381,0.0,0.0
558,BEST4+ epithelial,CD9,44.975616,3.3709457,0.0,0.0
559,BEST4+ epithelial,SDCBP2,44.376217,4.20389,0.0,0.0
560,BEST4+ epithelial,SAT1,44.27497,3.0294425,0.0,0.0
561,BEST4+ epithelial,MAL2,44.17218,3.6988614,0.0,0.0
562,BEST4+ epithelial,VIL1,43.82082,3.4273193,0.0,0.0
563,BEST4+ epithelial,YIF1B,43.78214,4.591479,0.0,0.0
564,BEST4+ epithelial,TOB1,43.75556,3.3967652,0.0,0.0
565,BEST4+ epithelial,MT-CO3,43.714657,0.56545764,0.0,0.0
566,BEST4+ epithelial,PLP2,43.295937,3.3351648,0.0,0.0
567,BEST4+ epithelial,ANXA2,43.254646,2.6615572,0.0,0.0
568,BEST4+ epithelial,SERPINB1,43.05148,3.2808588,0.0,0.0
569,BEST4+ epithelial,PRSS8,42.951973,3.3988495,0.0,0.0
570,BEST4+ epithelial,MT-ND1,42.41077,0.98620325,0.0,0.0
571,BEST4+ epithelial,NHERF1,42.35054,3.1323695,0.0,0.0
572,BEST4+ epithelial,KLF4,42.18479,3.480002,0.0,0.0
573,BEST4+ epithelial,PRR15L,42.17354,3.4017518,0.0,0.0
574,BEST4+ epithelial,LAMB3,41.938866,3.9651358,0.0,0.0
575,BEST4+ epithelial,HDHD3,41.55981,3.1365216,0.0,0.0
576,BEST4+ epithelial,MYH14,41.465347,3.619899,0.0,0.0
577,BEST4+ epithelial,TSPAN13,41.42561,3.0687118,0.0,0.0
578,BEST4+ epithelial,GPRC5A,41.171417,4.5340285,0.0,0.0
579,BEST4+ epithelial,CIB1,41.154152,2.846333,0.0,0.0
580,BEST4+ epithelial,MT-ND6,41.151196,3.7381456,0.0,0.0
581,BEST4+ epithelial,FLNB,41.03322,3.235809,0.0,0.0
582,BEST4+ epithelial,TST,40.97622,3.247229,0.0,0.0
583,BEST4+ epithelial,TNFRSF12A,40.59118,3.6875288,0.0,0.0
584,BEST4+ epithelial,CYSTM1,40.52927,3.7719479,0.0,0.0
585,BEST4+ epithelial,GOLM1,40.17943,2.8674848,0.0,0.0
586,BEST4+ epithelial,ETHE1,39.96062,2.9153972,0.0,0.0
587,BEST4+ epithelial,PLAC8,39.81701,3.3558714,0.0,0.0
588,BEST4+ epithelial,VMP1,39.816998,2.8367598,0.0,0.0
589,BEST4+ epithelial,EPS8L2,39.789413,3.3222158,0.0,0.0
590,BEST4+ epithelial,RBM47,39.75031,3.2205884,0.0,0.0
591,BEST4+ epithelial,DSC2,39.68325,3.5587075,0.0,0.0
592,BEST4+ epithelial,JUP,39.43898,2.9887831,0.0,0.0
593,BEST4+ epithelial,FABP1,39.36329,3.432888,0.0,0.0
594,BEST4+ epithelial,CAST,39.00877,2.964128,0.0,0.0
595,BEST4+ epithelial,LMO7,38.908443,3.424578,0.0,0.0
596,BEST4+ epithelial,ERBB2,38.847275,3.2309859,0.0,0.0
597,BEST4+ epithelial,ONECUT2,38.489967,3.3173368,0.0,0.0
598,BEST4+ epithelial,CDKN1A,38.388268,3.4664783,0.0,0.0
599,BEST4+ epithelial,DCAF6,38.36975,3.4741206,0.0,0.0
600,Branch A,TUBB2B,95.31454,11.693302,0.0,0.0
601,Branch A,MAP1B,94.798874,10.769762,0.0,0.0
602,Branch A,TUBA1A,93.68233,8.204178,0.0,0.0
603,Branch A,MLLT11,90.83385,9.305013,0.0,0.0
